id,driverId,stop,lap,time,duration,milliseconds
2024,5,2,19,14:31:46,38.291,38291
2025,37,2,19,14:32:05,26.573,26573
2026,818,2,20,14:33:06,21.302,21302
2027,819,2,20,14:33:27,22.746,22746
2028,39,2,20,14:33:37,26.739,26739
2029,3,3,20,14:33:42,24.262,24262
2030,807,1,23,14:35:55,21.347,21347
2031,18,1,23,14:35:56,21.55,21550
2032,818,3,29,14:48:26,25.976,25976
2033,10,3,31,14:51:14,23.544,23544
2034,5,3,37,14:59:15,22.721,22721
2035,3,4,50,15:17:16,31.768,31768
2036,37,3,50,15:17:24,25.375,25375
2037,817,3,51,15:18:04,21.444,21444
2038,39,3,51,15:19:00,23.625,23625
2039,20,3,52,15:19:17,21.256,21256
2040,8,3,53,15:21:39,32.309,32309
2041,155,3,54,15:22:32,32.823,32823
2042,30,4,54,15:22:33,21.827,21827
2043,20,4,54,15:22:38,28.932,28932
2044,808,3,54,15:23:17,22.702,22702
2045,13,3,55,15:23:33,22.427,22427
2046,17,3,55,15:23:53,21.006,21006
2047,819,3,55,15:24:35,23.082,23082
2048,4,3,56,15:25:03,21.862,21862
2049,818,4,56,15:25:47,22.061,22061
2050,37,4,55,15:25:57,24.51,24510
2051,817,4,56,15:26:13,22.923,22923
2052,18,2,57,15:26:15,21.456,21456
2053,39,4,55,15:26:24,27.48,27480
2054,807,2,57,15:26:30,22.25,22250
2055,5,4,56,15:26:34,23.002,23002
2056,10,4,56,15:26:40,24.816,24816
2057,814,3,57,15:27:15,22.389,22389
2058,807,3,58,15:28:20,14.128,14128
2059,5,5,59,15:31:24,21.849,21849
2060,817,5,61,15:33:59,21.973,21973
2061,18,1,4,17:09:54,22.282,22282
2062,17,1,5,17:11:28,24.24,24240
2063,154,1,5,17:11:33,22.239,22239
2064,821,1,5,17:11:35,22.316,22316
2065,822,1,6,17:13:14,23.528,23528
2066,820,1,6,17:13:26,36.564,36564
2067,20,1,7,17:14:25,21.807,21807
2068,823,1,7,17:15:07,24.104,24104
2069,13,1,8,17:16:00,21.754,21754
2070,814,1,8,17:16:13,23.01,23010
2071,819,1,8,17:16:47,23.394,23394
2072,4,1,9,17:17:35,21.792,21792
2073,8,1,9,17:17:36,22.709,22709
2074,818,1,9,17:17:54,23.074,23074
2075,824,1,9,17:18:08,23.371,23371
2076,813,1,10,17:19:36,23.099,23099
2077,1,1,13,17:23:56,22.155,22155
2078,3,1,14,17:25:35,22.274,22274
2079,817,1,15,17:27:32,23.435,23435
2080,815,1,16,17:29:00,23.677,23677
2081,823,2,16,17:29:58,23.834,23834
2082,17,2,18,17:32:17,21.717,21717
2083,154,2,19,17:33:53,22.133,22133
2084,820,2,19,17:34:48,30.838,30838
2085,4,2,20,17:35:01,21.606,21606
2086,18,2,20,17:35:24,23.571,23571
2087,16,1,21,17:36:31,22.693,22693
2088,20,2,21,17:36:32,22.704,22704
2089,13,2,23,17:39:40,21.511,21511
2090,815,2,23,17:40:25,22.004,22004
2091,818,2,24,17:41:44,24.688,24688
2092,822,2,24,17:42:08,23.215,23215
2093,821,2,27,17:46:47,22.315,22315
2094,824,2,27,17:47:07,23.387,23387
2095,817,2,30,17:51:27,24.177,24177
2096,1,2,31,17:52:21,22.015,22015
2097,814,2,33,17:55:48,23.051,23051
2098,8,2,34,17:56:41,22.181,22181
2099,819,2,33,17:57:12,23.509,23509
2100,823,3,34,17:59:22,23.917,23917
2101,820,3,34,17:59:26,22.948,22948
2102,13,3,36,18:00:04,21.509,21509
2103,20,3,37,18:01:32,21.596,21596
2104,18,3,37,18:02:18,21.538,21538
2105,154,3,37,18:02:19,22.534,22534
2106,17,3,38,18:03:34,21.515,21515
2107,4,3,39,18:04:29,21.704,21704
2108,822,3,40,18:07:27,24.06,24060
2109,815,3,41,18:08:37,21.705,21705
2110,1,3,42,18:09:35,21.778,21778
2111,818,3,44,18:13:03,23.16,23160
2112,16,2,46,18:15:28,22.749,22749
2113,824,3,50,18:23:42,22.669,22669
2114,20,1,5,16:13:32,21.135,21135
2115,13,1,5,16:13:49,22.403,22403
2116,16,1,6,16:15:54,37.833,37833
2117,817,1,6,16:15:56,22.416,22416
2118,8,1,6,16:15:57,25.905,25905
2119,814,1,6,16:15:57,43.713,43713
2120,813,1,6,16:16:01,24.737,24737
2121,823,1,6,16:16:05,23.252,23252
2122,824,1,6,16:16:07,26.546,26546
2123,822,1,6,16:16:09,24.96,24960
2124,820,1,6,16:16:12,30.365,30365
2125,17,1,7,16:17:26,21.01,21010
2126,1,1,7,16:17:30,24.933,24933
2127,18,1,7,16:17:43,22.448,22448
2128,807,1,7,16:17:44,22.996,22996
2129,815,1,7,16:17:51,21.583,21583
2130,154,1,7,16:17:52,22.105,22105
2131,821,1,7,16:17:55,24.397,24397
2132,818,1,7,16:17:57,49.216,49216
2133,819,1,7,16:18:03,44.428,44428
2134,3,1,8,16:19:28,22.028,22028
2135,813,2,13,16:29:27,32.561,32561
2136,824,2,17,16:36:29,23.755,23755
2137,823,2,18,16:38:15,22.706,22706
2138,17,2,19,16:38:48,20.736,20736
2139,817,2,19,16:39:32,22.388,22388
2140,820,2,19,16:40:11,22.668,22668
2141,13,2,20,16:40:56,21.635,21635
2142,154,2,20,16:40:57,21.812,21812
2143,819,2,20,16:41:58,25.015,25015
2144,1,2,21,16:42:22,21.465,21465
2145,18,2,21,16:42:32,21.028,21028
2146,807,2,21,16:42:39,21.699,21699
2147,8,2,21,16:42:42,22.677,22677
2148,20,2,22,16:44:00,21.339,21339
2149,3,2,22,16:44:07,21.079,21079
2150,815,2,22,16:44:32,20.894,20894
2151,821,2,22,16:44:52,22.575,22575
2152,822,2,22,16:44:54,28.045,28045
2153,818,2,26,16:52:14,21.638,21638
2154,823,3,28,16:56:15,25.118,25118
2155,824,3,29,16:57:51,22.017,22017
2156,1,3,30,16:58:00,21.549,21549
2157,17,3,31,16:59:38,20.883,20883
2158,3,3,31,16:59:42,22.114,22114
2159,20,3,32,17:01:24,21.482,21482
2160,820,3,31,17:01:52,22.115,22115
2161,813,3,32,17:03:12,22.703,22703
2162,819,3,32,17:03:34,23.373,23373
2163,13,3,33,17:03:34,21.561,21561
2164,815,3,33,17:03:40,21.338,21338
2165,817,3,33,17:04:13,22.008,22008
2166,807,3,34,17:05:21,22.629,22629
2167,8,3,34,17:05:22,21.903,21903
2168,154,3,35,17:07:03,22.385,22385
2169,821,3,36,17:09:30,22.394,22394
2170,822,3,40,17:16:24,22.937,22937
2171,1,4,41,17:17:00,21.271,21271
2172,20,4,42,17:18:37,20.757,20757
2173,3,4,42,17:18:44,21.202,21202
2174,820,4,41,17:19:43,22.271,22271
2175,17,4,43,17:20:16,20.767,20767
2176,823,4,42,17:21:22,22.744,22744
2177,818,3,43,17:21:38,21.702,21702
2178,824,4,43,17:22:37,22.335,22335
2179,807,4,44,17:22:50,23.198,23198
2180,819,4,43,17:23:04,23.844,23844
2181,13,4,47,17:27:39,20.97,20970
2182,821,4,51,17:35:38,22.542,22542
2183,815,4,54,17:40:12,21.366,21366
2184,17,1,1,15:05:52,21.287,21287
2185,817,1,4,15:11:03,24.946,24946
2186,1,1,5,15:12:45,20.379,20379
2187,3,1,5,15:12:50,22.299,22299
2188,819,1,5,15:12:59,21.265,21265
2189,4,1,6,15:14:28,19.719,19719
2190,8,1,6,15:14:31,20.753,20753
2191,824,1,6,15:14:46,21.097,21097
2192,823,1,6,15:14:51,20.905,20905
2193,13,1,7,15:16:16,20.753,20753
2194,154,1,7,15:16:21,20.083,20083
2195,813,1,7,15:16:30,20.794,20794
2196,820,1,7,15:16:42,21.063,21063
2197,807,1,14,15:28:27,22.838,22838
2198,20,1,14,15:28:27,19.323,19323
2199,814,1,14,15:28:38,20.598,20598
2200,17,2,15,15:30:32,26.956,26956
2201,818,1,15,15:30:41,20.977,20977
2202,822,1,16,15:32:22,21.614,21614
2203,824,2,16,15:32:43,24.834,24834
2204,819,2,17,15:34:28,22.183,22183
2205,13,2,19,15:37:26,20.027,20027
2206,3,2,19,15:37:32,19.894,19894
2207,3,3,20,15:39:47,22.727,22727
2208,823,2,20,15:40:06,20.743,20743
2209,1,2,21,15:40:48,20.584,20584
2210,8,2,21,15:40:49,20.759,20759
2211,820,2,21,15:41:43,25.091,25091
2212,4,2,23,15:44:07,20.521,20521
2213,18,1,23,15:44:11,19.898,19898
2214,154,2,23,15:44:31,20.286,20286
2215,817,2,23,15:44:33,20.303,20303
2216,813,2,23,15:44:50,21.517,21517
2217,815,1,24,15:46:14,19.969,19969
2218,807,2,29,15:54:43,20.327,20327
2219,20,2,31,15:58:05,20.084,20084
2220,815,2,31,15:58:33,20.253,20253
2221,814,2,32,16:00:08,20.32,20320
2222,824,3,32,16:00:54,20.625,20625
2223,819,3,33,16:02:38,21.294,21294
2224,820,3,33,16:02:57,25.151,25151
2225,8,3,34,16:03:20,20.464,20464
2226,822,2,34,16:04:01,22.217,22217
2227,807,3,36,16:07:00,19.957,19957
2228,13,3,36,16:07:01,19.449,19449
2229,1,3,37,16:08:26,19.6,19600
2230,154,3,37,16:08:50,20.109,20109
2231,818,2,37,16:09:02,20.235,20235
2232,823,3,37,16:10:13,21.067,21067
2233,817,3,38,16:10:28,20.362,20362
2234,813,3,39,16:12:48,20.982,20982
2235,4,3,41,16:14:58,21.012,21012
2236,818,3,43,16:19:28,20.716,20716
2237,18,2,49,16:28:59,19.862,19862
2238,20,3,51,16:32:06,20.191,20191
2239,822,3,51,16:33:18,21.49,21490
2240,814,3,53,16:35:54,19.831,19831
2241,821,1,1,15:06:04,28.102,28102
2242,16,1,1,15:06:49,26.495,26495
2243,823,1,2,15:08:11,28.344,28344
2244,818,1,2,15:09:07,41.485,41485
2245,4,1,7,15:16:09,23.055,23055
2246,17,1,8,15:17:54,21.798,21798
2247,154,1,8,15:17:57,24.605,24605
2248,4,2,8,15:18:11,21.436,21436
2249,3,1,9,15:19:37,22.237,22237
2250,18,1,9,15:19:38,23.093,23093
2251,817,1,9,15:19:48,22.529,22529
2252,824,1,9,15:19:57,24.325,24325
2253,20,1,10,15:21:11,21.66,21660
2254,13,1,10,15:21:20,21.665,21665
2255,815,1,10,15:21:21,21.471,21471
2256,1,1,10,15:21:24,22.072,22072
2257,813,1,10,15:21:26,23.173,23173
2258,820,1,10,15:21:45,22.745,22745
2259,819,1,11,15:23:21,22.912,22912
2260,807,1,12,15:24:51,21.656,21656
2261,822,1,13,15:26:40,22.729,22729
2262,814,1,14,15:28:08,22.009,22009
2263,823,2,14,15:29:30,22.95,22950
2264,8,1,16,15:31:35,22.715,22715
2265,821,2,16,15:32:19,21.997,21997
2266,13,2,17,15:33:34,21.722,21722
2267,16,2,18,15:36:08,22.199,22199
2268,3,2,20,15:38:32,21.331,21331
2269,815,2,20,15:38:33,21.161,21161
2270,17,2,21,15:40:08,21.221,21221
2271,18,2,21,15:40:13,21.894,21894
2272,1,2,22,15:42:02,21.444,21444
2273,824,2,22,15:42:41,23.455,23455
2274,813,2,23,15:43:49,22.22,22220
2275,819,2,23,15:44:11,22.576,22576
2276,820,2,23,15:44:27,24.141,24141
2277,4,3,24,15:45:32,21.123,21123
2278,20,2,25,15:46:35,21.29,21290
2279,823,3,24,15:47:12,22.252,22252
2280,817,2,25,15:47:31,22.028,22028
2281,807,2,26,15:48:57,22.4,22400
2282,154,2,27,15:50:20,21.608,21608
2283,13,3,28,15:52:18,21.569,21569
2284,822,2,29,15:54:07,28.408,28408
2285,3,3,33,16:00:40,21.183,21183
2286,821,3,33,16:01:35,22.438,22438
2287,8,2,34,16:02:06,21.723,21723
2288,18,3,34,16:02:20,21.696,21696
2289,819,3,35,16:04:48,23.263,23263
2290,814,2,36,16:05:30,22.475,22475
2291,13,4,36,16:06:01,27.757,27757
2292,824,3,36,16:06:51,22.817,22817
2293,17,3,37,16:07:17,21.031,21031
2294,820,3,37,16:08:38,26.004,26004
2295,1,3,38,16:09:03,21.6,21600
2296,815,3,39,16:10:45,21.319,21319
2297,4,4,39,16:10:48,21.189,21189
2298,813,3,39,16:11:04,22.066,22066
2299,823,4,39,16:13:18,22.38,22380
2300,807,3,41,16:14:30,22.814,22814
2301,817,3,41,16:14:49,22.623,22623
2302,20,3,42,16:15:09,21.906,21906
2303,154,3,42,16:15:35,21.556,21556
2304,16,3,42,16:16:30,22.346,22346
2305,821,4,43,16:18:34,22.246,22246
2306,3,4,44,16:19:15,21.267,21267
2307,18,4,46,16:22:36,21.23,21230
2308,820,4,46,16:24:10,22.552,22552
2309,822,3,47,16:24:37,23.837,23837
2310,823,5,47,16:27:16,23.375,23375
2311,824,4,48,16:27:23,23.803,23803
2312,824,1,2,14:06:58,29.994,29994
2313,17,1,7,14:14:27,19.668,19668
2314,13,1,8,14:15:53,19.49,19490
2315,807,1,8,14:15:59,19.993,19993
2316,813,1,8,14:16:03,20.205,20205
2317,819,1,8,14:16:15,20.734,20734
2318,4,1,9,14:17:21,18.909,18909
2319,1,1,9,14:17:26,22.018,22018
2320,814,1,9,14:17:29,20.615,20615
2321,818,1,9,14:17:33,19.772,19772
2322,823,1,9,14:17:41,21.686,21686
2323,822,1,9,14:17:42,21.171,21171
2324,3,1,10,14:18:50,19.414,19414
2325,20,1,10,14:18:51,18.606,18606
2326,8,1,10,14:18:53,19.978,19978
2327,815,1,10,14:18:59,19.25,19250
2328,817,1,10,14:19:03,19.795,19795
2329,18,1,11,14:20:44,18.81,18810
2330,821,1,13,14:23:38,22.144,22144
2331,813,2,13,14:23:55,13.266,13266
2332,820,1,15,14:27:24,25.294,25294
2333,824,2,16,14:28:59,20.656,20656
2334,814,2,19,14:32:58,19.792,19792
2335,13,2,20,14:34:12,19.373,19373
2336,17,2,20,14:34:27,19.151,19151
2337,818,2,20,14:34:37,20.671,20671
2338,813,3,20,14:34:52,23.139,23139
2339,823,2,20,14:34:59,22.029,22029
2340,4,2,21,14:35:36,19.952,19952
2341,807,2,21,14:36:06,19.402,19402
2342,16,2,22,14:38:15,20.306,20306
2343,815,2,23,14:39:06,20.578,20578
2344,819,2,23,14:39:41,20.87,20870
2345,20,2,24,14:40:14,18.708,18708
2346,817,2,24,14:40:39,20.1,20100
2347,1,2,25,14:42:21,20.132,20132
2348,822,2,25,14:42:37,20.533,20533
2349,8,2,26,14:43:15,19.743,19743
2350,3,2,27,14:45:06,20.032,20032
2351,821,2,28,14:46:47,19.988,19988
2352,18,2,28,14:46:53,19.196,19196
2353,824,3,29,14:49:08,19.904,19904
2354,820,2,30,14:50:58,21.582,21582
2355,807,3,34,14:56:00,22.324,22324
2356,818,3,34,14:56:06,25.362,25362
2357,807,4,35,14:57:53,24.001,24001
2358,813,4,35,14:57:57,20.8,20800
2359,4,3,36,14:58:10,19.519,19519
2360,13,3,36,14:58:25,19.326,19326
2361,17,3,36,14:58:48,19.17,19170
2362,1,3,36,14:59:15,19.7,19700
2363,16,3,36,14:59:34,19.591,19591
2364,818,4,37,15:01:38,29.74,29740
2365,814,3,38,15:01:59,19.822,19822
2366,815,3,38,15:02:10,19.866,19866
2367,807,5,38,15:02:43,28.971,28971
2368,20,3,39,15:03:01,19.551,19551
2369,817,3,39,15:03:42,19.498,19498
2370,819,3,41,15:07:38,21.202,21202
2371,821,3,42,15:08:17,20.082,20082
2372,822,3,43,15:10:28,19.908,19908
2373,8,3,45,15:11:53,20.184,20184
2374,18,3,46,15:14:18,19.29,19290
2375,824,4,46,15:15:24,19.83,19830
2376,3,3,47,15:15:40,19.352,19352
2377,820,3,47,15:17:21,21.34,21340
2378,4,4,49,15:17:37,18.471,18471
2379,16,4,49,15:19:07,22.931,22931
2380,17,4,50,15:19:53,18.931,18931
2381,815,4,50,15:20:19,19.993,19993
2382,1,4,50,15:20:35,19.457,19457
2383,13,4,51,15:20:57,19.001,19001
2384,20,4,51,15:21:09,18.694,18694
2385,817,4,51,15:21:47,19.857,19857
2386,814,4,53,15:24:38,19.481,19481
2387,813,5,53,15:25:17,19.723,19723
2388,807,6,53,15:25:37,20.314,20314
2389,821,4,54,15:26:28,19.324,19324
2390,813,1,1,14:04:48,40.507,40507
2391,823,1,1,14:04:55,35.1,35100
2392,814,1,9,14:15:54,25.643,25643
2393,817,1,22,14:33:49,25.225,25225
2394,824,1,22,14:34:05,25.098,25098
2395,820,1,23,14:35:17,25.337,25337
2396,823,2,24,14:37:13,25.676,25676
2397,17,1,25,14:37:28,24.316,24316
2398,8,1,26,14:38:49,24.42,24420
2399,18,1,26,14:38:54,24.585,24585
2400,13,1,26,14:39:26,25.331,25331
2401,807,1,27,14:40:28,24.974,24974
2402,4,1,28,14:41:32,24.489,24489
2403,821,1,28,14:42:09,25.364,25364
2404,815,1,29,14:42:57,24.672,24672
2405,818,1,29,14:43:05,24.827,24827
2406,20,1,30,14:44:08,24.375,24375
2407,16,1,30,14:44:28,25.274,25274
2408,822,1,30,14:44:53,29.063,29063
2409,154,1,30,14:44:55,24.565,24565
2410,813,2,30,14:45:08,26.146,26146
2411,3,1,31,14:45:40,25.2,25200
2412,1,1,31,14:45:51,24.801,24801
2413,824,2,35,14:54:16,25.215,25215
2414,823,3,35,14:55:21,25.862,25862
2415,820,2,48,15:38:30,19.553,19553
2416,154,2,62,15:58:00,39.98,39980
2417,821,2,63,15:59:23,25.926,25926
2418,820,3,63,15:59:31,26.198,26198
2419,8,2,70,16:10:41,25.125,25125
2420,814,2,20,16:41:12,02:03.1,123124
2421,16,2,22,16:44:43,01:29.4,89401
2422,18,3,35,17:06:47,01:44.8,104833
2423,16,1,8,14:15:56,01:14.0,74026
2424,823,1,8,14:14:22,22.323,22323
2425,16,1,9,14:15:30,22.789,22789
2426,819,1,11,14:18:33,22.184,22184
2427,817,1,12,14:19:39,21.223,21223
2428,807,1,12,14:19:40,21.623,21623
2429,813,1,12,14:19:42,24.557,24557
2430,17,1,13,14:20:32,20.716,20716
2431,818,1,13,14:20:45,21.9,21900
2432,815,1,13,14:21:03,20.427,20427
2433,3,1,14,14:21:51,21.125,21125
2434,822,1,14,14:22:18,22.242,22242
2435,20,1,16,14:24:20,20.835,20835
2436,4,1,16,14:24:36,20.512,20512
2437,13,1,17,14:26:26,20.473,20473
2438,813,2,17,14:26:50,14.446,14446
2439,1,1,19,14:28:27,20.879,20879
2440,821,1,21,14:32:08,22.017,22017
2441,8,1,22,14:33:09,25.182,25182
2442,18,1,27,14:40:12,20.212,20212
2443,3,2,31,14:44:51,20.832,20832
2444,823,2,32,14:48:17,22.039,22039
2445,819,2,36,14:53:10,22.033,22033
2446,16,2,37,14:53:24,21,21000
2447,807,2,38,14:55:03,21.014,21014
2448,820,1,38,14:55:52,21.374,21374
2449,817,2,39,14:56:29,21.315,21315
2450,823,3,38,14:56:58,29.056,29056
2451,822,2,40,14:57:42,24.418,24418
2452,13,2,41,14:58:51,20.372,20372
2453,824,1,41,14:59:38,21.378,21378
2454,823,4,40,15:00:06,24.51,24510
2455,154,1,42,15:00:07,20.859,20859
2456,815,2,43,15:01:30,20.805,20805
2457,17,2,46,15:04:23,22.709,22709
2458,4,2,47,15:05:39,20.636,20636
2459,1,2,48,15:06:50,20.656,20656
2460,20,2,49,15:07:50,20.898,20898
2461,813,3,49,15:10:14,21.637,21637
2462,154,2,53,15:14:53,21.574,21574
2463,814,1,56,15:18:16,21.066,21066
2464,3,3,57,15:19:14,21.459,21459
2465,818,2,57,15:19:32,20.739,20739
2466,16,3,61,15:25:13,14.489,14489
2467,821,2,63,15:28:44,21.524,21524
2468,1,1,8,13:17:20,29.026,29026
2469,154,1,9,13:18:36,24.725,24725
2470,814,1,9,13:18:47,25.004,25004
2471,4,1,10,13:20:16,24.572,24572
2472,17,1,10,13:20:19,31.448,31448
2473,821,1,10,13:20:28,25.33,25330
2474,823,1,10,13:20:57,26.515,26515
2475,13,1,10,13:21:18,35.21,35210
2476,8,1,11,13:21:52,24.992,24992
2477,817,1,11,13:21:54,29.446,29446
2478,18,1,11,13:22:03,24.745,24745
2479,824,1,11,13:22:28,25.729,25729
2480,3,1,12,13:23:20,24.99,24990
2481,16,1,12,13:23:29,24.807,24807
2482,807,1,12,13:23:43,29.684,29684
2483,820,1,12,13:24:20,26.031,26031
2484,20,1,13,13:24:55,24.159,24159
2485,815,1,13,13:25:16,24.596,24596
2486,818,1,14,13:27:16,29.418,29418
2487,813,1,15,13:29:05,25.244,25244
2488,822,1,15,13:29:14,30.231,30231
2489,819,1,15,13:29:18,26.191,26191
2490,13,2,16,13:32:21,24.68,24680
2491,807,2,25,13:50:08,26.256,26256
2492,818,2,25,13:50:17,26.317,26317
2493,821,2,27,13:53:31,26.04,26040
2494,823,2,28,13:55:33,25.814,25814
2495,8,2,29,13:56:33,24.428,24428
2496,821,3,29,13:57:08,31.937,31937
2497,4,2,30,13:58:10,24.789,24789
2498,154,2,30,13:58:16,24.751,24751
2499,17,2,31,13:59:51,24.781,24781
2500,817,2,32,14:01:28,26.229,26229
2501,18,2,32,14:01:33,24.357,24357
2502,820,2,32,14:02:17,25.701,25701
2503,16,2,33,14:03:04,25.158,25158
2504,815,2,33,14:03:08,25.028,25028
2505,814,2,33,14:03:14,25.099,25099
2506,824,2,33,14:03:42,25.927,25927
2507,3,2,34,14:04:28,24.893,24893
2508,819,2,34,14:05:14,26.371,26371
2509,20,2,35,14:06:01,24.092,24092
2510,1,2,36,14:08:08,24.635,24635
2511,13,3,36,14:08:18,24.4,24400
2512,813,2,37,14:10:02,25.275,25275
2513,807,3,37,14:10:02,24.863,24863
2514,822,2,38,14:11:48,31.851,31851
2515,821,4,40,14:15:23,25.087,25087
2516,823,3,40,14:16:02,26.391,26391
2517,4,3,41,14:16:06,25.018,25018
2518,3,3,42,14:17:48,25.436,25436
2519,17,3,42,14:18:03,24.473,24473
2520,154,3,42,14:18:29,25.911,25911
2521,814,3,42,14:18:34,33.401,33401
2522,13,4,42,14:18:38,24.872,24872
2523,814,1,4,14:10:30,20.547,20547
2524,818,1,4,14:10:37,23.147,23147
2525,819,1,4,14:10:40,22.699,22699
2526,817,1,5,14:12:03,19.846,19846
2527,16,1,5,14:12:09,19.91,19910
2528,823,1,5,14:12:16,21.9,21900
2529,824,1,5,14:12:18,20.84,20840
2530,1,1,6,14:13:34,19.487,19487
2531,821,1,6,14:13:52,19.816,19816
2532,20,1,7,14:15:09,18.979,18979
2533,815,1,7,14:15:22,20.432,20432
2534,17,1,8,14:16:48,02:42.0,162042
2535,8,1,8,14:16:51,19.378,19378
2536,820,1,8,14:17:26,21.021,21021
2537,4,1,12,14:23:32,20.199,20199
2538,154,1,13,14:25:00,20.273,20273
2539,3,1,16,14:30:21,19.69,19690
2540,807,1,17,14:31:56,21.226,21226
2541,817,2,18,14:33:49,19.952,19952
2542,824,2,18,14:34:30,20.371,20371
2543,823,2,19,14:36:10,20.974,20974
2544,820,2,20,14:37:56,19.953,19953
2545,18,1,21,14:38:27,20.812,20812
2546,813,1,21,14:38:44,20.331,20331
2547,1,2,22,14:40:10,19.321,19321
2548,822,1,22,14:40:31,33.796,33796
2549,821,2,22,14:40:34,19.869,19869
2550,20,2,24,14:43:10,20.039,20039
2551,154,2,24,14:43:13,20.007,20007
2552,8,2,24,14:43:25,20.528,20528
2553,4,2,24,14:43:36,19.539,19539
2554,815,2,24,14:43:57,20.433,20433
2555,16,2,24,14:44:00,20.204,20204
2556,814,2,24,14:44:07,21.483,21483
2557,3,2,24,14:44:07,22.207,22207
2558,17,2,23,14:44:15,19.991,19991
2559,819,2,24,14:44:58,21.388,21388
2560,820,3,26,14:48:52,20.272,20272
2561,819,3,34,15:03:58,22.986,22986
2562,807,2,37,15:08:26,20.364,20364
2563,820,4,37,15:08:55,21.433,21433
2564,17,3,38,15:10:15,19.921,19921
2565,823,3,38,15:10:34,20.545,20545
2566,154,3,40,15:13:03,19.591,19591
2567,817,3,40,15:13:28,20.196,20196
2568,20,3,41,15:14:38,19.118,19118
2569,821,3,41,15:15:07,21.16,21160
2570,16,3,43,15:18:18,21.799,21799
2571,1,3,45,15:21:19,19.316,19316
2572,18,2,47,15:24:27,19.692,19692
2573,3,3,48,15:26:26,19.684,19684
2574,8,3,49,15:27:24,19.39,19390
2575,4,3,49,15:27:29,19.476,19476
2576,807,3,49,15:28:02,20.557,20557
2577,813,2,50,15:29:39,36.196,36196
2578,822,2,54,15:36:20,45.695,45695
2579,818,1,8,14:15:51,22.745,22745
2580,823,1,8,14:15:55,23.2,23200
2581,1,1,9,14:16:48,21.84,21840
2582,813,1,9,14:17:14,22.103,22103
2583,814,1,9,14:17:18,22.754,22754
2584,817,1,10,14:18:44,24.033,24033
2585,3,1,10,14:18:45,22.015,22015
2586,822,1,10,14:18:55,22.023,22023
2587,20,1,11,14:19:47,21.343,21343
2588,13,1,11,14:19:57,23.012,23012
2589,807,1,11,14:20:17,22.303,22303
2590,4,1,12,14:21:21,21.599,21599
2591,154,1,13,14:22:46,22.054,22054
2592,8,1,13,14:22:56,22.161,22161
2593,819,1,13,14:23:32,22.465,22465
2594,824,1,20,14:34:40,22.159,22159
2595,820,1,21,14:36:25,22.323,22323
2596,17,1,23,14:37:39,21.762,21762
2597,815,1,23,14:38:10,22.323,22323
2598,821,1,23,14:38:18,22.425,22425
2599,18,1,24,14:39:26,22.107,22107
2600,154,2,25,14:40:51,22.267,22267
2601,814,2,26,14:43:05,22.723,22723
2602,823,2,27,14:44:59,22.831,22831
2603,813,2,28,14:45:48,21.88,21880
2604,3,2,29,14:47:10,22.628,22628
2605,818,2,30,14:49:06,22.282,22282
2606,1,2,31,14:49:23,21.454,21454
2607,13,2,31,14:50:01,21.753,21753
2608,822,2,33,14:53:46,22.612,22612
2609,20,2,34,14:53:58,21.863,21863
2610,4,2,34,14:54:07,22.249,22249
2611,824,2,33,14:54:39,22.221,22221
2612,807,2,35,14:56:17,22.606,22606
2613,820,2,34,14:56:34,22.301,22301
2614,154,3,37,14:58:34,16.453,16453
2615,18,2,37,14:58:44,22.496,22496
2616,815,2,38,15:00:37,22.722,22722
2617,817,2,38,15:01:00,21.996,21996
2618,819,2,38,15:01:50,22.45,22450
2619,807,3,40,15:04:00,16.512,16512
2620,8,2,42,15:05:48,21.643,21643
2621,17,2,43,15:07:06,22.349,22349
2622,823,3,44,15:10:43,22.384,22384
2623,154,4,47,15:13:17,22.451,22451
2624,824,3,46,15:14:34,23.03,23030
2625,4,3,48,15:14:42,21.753,21753
2626,13,3,48,15:15:06,21.612,21612
2627,3,3,48,15:15:07,21.854,21854
2628,814,3,48,15:15:49,23.027,23027
2629,1,3,50,15:17:08,22.136,22136
2630,818,3,50,15:18:45,23.756,23756
2631,813,3,51,15:19:53,24.796,24796
2632,820,3,50,15:21:06,23.257,23257
2633,20,3,55,15:24:30,21.666,21666
2634,17,3,59,15:30:24,22.022,22022
2635,807,1,9,14:21:40,24.219,24219
2636,13,1,9,14:21:42,22.872,22872
2637,814,1,10,14:23:35,23.475,23475
2638,818,1,10,14:23:44,24.07,24070
2639,1,1,11,14:25:16,23.397,23397
2640,16,1,11,14:25:37,23.327,23327
2641,813,1,11,14:25:40,27.059,27059
2642,3,1,12,14:27:19,22.893,22893
2643,4,1,13,14:29:10,22.631,22631
2644,17,1,13,14:29:16,23.004,23004
2645,815,1,13,14:29:25,17.378,17378
2646,20,1,14,14:30:58,22.685,22685
2647,8,1,14,14:31:18,23.744,23744
2648,822,1,14,14:31:44,23.411,23411
2649,824,1,14,14:32:07,24.083,24083
2650,823,1,15,14:33:51,24.968,24968
2651,820,1,15,14:34:15,24.013,24013
2652,817,1,16,14:35:26,23.144,23144
2653,18,1,17,14:37:03,22.465,22465
2654,815,2,18,14:39:24,22.597,22597
2655,821,1,19,14:41:20,22.761,22761
2656,154,1,22,14:46:53,23.445,23445
2657,807,2,24,14:50:59,23.334,23334
